SBI,SCHEME,ORD_SURVEY,NG_NUMBER,AGREEMENT_REF,OPTION_CODE,OPTION_START_DATE,OPTION_END_DATE,OPTION_QUANTITY,UNIT_OF_MEASURE
201086270,CS,NY6541,8673,2207518,WD8,1/1/25 0:00,12/31/26 0:00,16.47,Hectares
106505403,CS,SD7246,9177,990435,UP2,1/1/21 0:00,12/31/25 0:00,10.2238,Hectares
200498540,CS,NY7801,9213,1061851,UP1,1/1/21 0:00,12/31/25 0:00,11.7607,Hectares
200429591,CS,NY0220,2811,1257459,SP6,1/1/22 0:00,12/31/26 0:00,32.1088,Hectares
118936374,CS,SD8588,4351,1264118,SP6,1/1/22 0:00,12/31/26 0:00,6.469,Hectares
106247455,CS,NY7548,527,1425321,UP3,1/1/23 0:00,12/31/32 0:00,92.4813,Hectares
106511194,CS,SE0415,279,1453691,UP2,1/1/23 0:00,12/31/27 0:00,12.5612,Hectares
200241697,CS,NT8312,322,1461829,GS13,1/1/22 0:00,12/31/26 0:00,1.9967,Hectares
106549611,CS,NZ0634,1244,1460858,UP3,1/1/23 0:00,12/31/32 0:00,18.9524,Hectares
107658024,CS,NY6967,4455,1536120,WT10,1/1/24 0:00,12/31/28 0:00,6.542,Hectares
107658024,CS,NY7068,3530,1536120,SP6,1/1/24 0:00,12/31/28 0:00,15.2239,Hectares
106777015,CS,SD8460,5568,1614337,UP1,1/1/24 0:00,12/31/28 0:00,4.96,Hectares
106204421,CS,SD5361,6352,1626247,SP6,1/1/24 0:00,12/31/28 0:00,0.3083,Hectares
200222718,CS,SD6619,9857,1638284,UP3,1/1/24 0:00,12/31/33 0:00,5.7795,Hectares
200222718,CS,SD6620,9015,1638284,UP6,1/1/24 0:00,12/31/28 0:00,28.5255,Hectares
106323049,CS,SD7059,9010,1633345,UP1,1/1/24 0:00,12/31/28 0:00,0.9762,Hectares
113438450,CS,NY8223,6124,1635734,SP5,1/1/24 0:00,12/31/28 0:00,936.4087,Hectares
106778436,CS,SD9661,5035,1652429,GS16,1/1/24 0:00,12/31/26 0:00,23.7466,Hectares
106801435,CS,SE0035,9025,1644545,UP2,1/1/24 0:00,12/31/28 0:00,3.0809,Hectares
106635319,CS,SD8558,6761,1648140,UP2,1/1/24 0:00,12/31/28 0:00,18.2663,Hectares
200424095,SFI23,SD7188,7344,1676309,MOR1,12/1/23 0:00,11/30/26 0:00,12.0766,Hectares
106770508,SFI23,SE1205,1429,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.8137,Hectares
106631996,SFI23,SE0908,9690,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,12.1573,Hectares
106770508,SFI Expanded Offer,SE1703,2821,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,3.4988,Hectares
106770508,SFI Expanded Offer,SE1300,9121,1956820,BND1,2/1/25 0:00,1/31/28 0:00,490,Metres
106296912,SFI Expanded Offer,SK0191,5324,1948270,CMOR1,1/1/25 0:00,12/31/27 0:00,13.374,Hectares
200608280,SFI Expanded Offer,NY8189,4470,1937956,BND1,2/1/25 0:00,1/31/28 0:00,630,Metres
106801446,CS,NY9428,553,1802376,BN12,8/1/24 0:00,7/31/27 0:00,720,Metres
107597042,SFI Expanded Offer,SD5856,8136,1992640,HEF2,3/1/25 0:00,2/29/28 0:00,0.0092,Hectares
200556266,SFI Expanded Offer,NY1222,8287,1993344,CMOR1,3/1/25 0:00,2/29/28 0:00,11.6142,Hectares
106498687,SFI Expanded Offer,SD7422,7568,1978163,UPL7,4/1/25 0:00,3/31/28 0:00,4.5753,Hectares
200849715,SFI Expanded Offer,SJ9997,578,2002030,CHRW3,4/1/25 0:00,3/31/28 0:00,500,Metres
106514040,CS,SK0971,9194,1997234,GS6,1/1/25 0:00,12/31/29 0:00,1.5662,Hectares
106305991,SFI Expanded Offer,NY5553,6321,1985747,BND1,3/1/25 0:00,2/29/28 0:00,2133,Metres
106459599,CS,SD6247,6814,1996553,SP8,1/1/25 0:00,12/31/29 0:00,50.2213,Hectares
107608524,CS,SD6461,5617,2002570,SP8,1/1/25 0:00,12/31/29 0:00,2.6844,Hectares
111850140,SFI Expanded Offer,SD9327,3941,1982332,UPL7,3/1/25 0:00,2/29/28 0:00,4.427,Hectares
107215200,SFI Expanded Offer,SD7424,3679,2176425,UPL1,11/1/25 0:00,10/31/28 0:00,0.3906,Hectares
200404934,CS,SD8643,5887,1060828,UP1,1/1/21 0:00,12/31/25 0:00,9.588,Hectares
106505403,CS,SD7346,4799,990435,SP8,1/1/21 0:00,12/31/25 0:00,0.418,Hectares
106505403,CS,SD7247,8028,990435,SP8,1/1/21 0:00,12/31/25 0:00,1.8905,Hectares
106296729,CS,NY7685,6222,1229656,UP3,1/1/22 0:00,12/31/31 0:00,20,Hectares
106250996,CS,NY3924,2618,1268269,SP6,1/1/22 0:00,12/31/26 0:00,3.73,Hectares
121868835,CS,SD9025,6920,1269412,UP2,1/1/22 0:00,12/31/26 0:00,5.2095,Hectares
106247455,CS,NY7247,8662,1425321,WD12,1/1/23 0:00,12/31/32 0:00,14.8406,Hectares
121428499,CS,SD5851,3232,1455034,UP6,1/1/23 0:00,12/31/27 0:00,42.2832,Hectares
106511194,CS,SE0415,3509,1453691,UP1,1/1/24 0:00,12/31/27 0:00,0.3311,Hectares
107658024,CS,NY6867,8847,1536120,SB1E,1/1/24 0:00,12/31/26 0:00,4,Hectares
107658024,CS,NY6867,8847,1536120,SP2,1/1/24 0:00,12/31/28 0:00,16.3348,Hectares
106777015,CS,SD8360,7608,1614337,UP3,1/1/24 0:00,12/31/33 0:00,10.3,Hectares
112179718,CS,NY6668,6622,1629259,UP5,1/1/24 0:00,12/31/28 0:00,13.7883,Hectares
106204421,CS,SD5361,7743,1626247,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
106311352,CS,NT8604,8405,1638195,UP3,1/1/24 0:00,12/31/33 0:00,398,Hectares
107002145,CS,NY4800,2212,1642072,SP6,1/1/24 0:00,12/31/28 0:00,7.6213,Hectares
200683998,SFI23,SD5861,4580,1658637,MOR1,3/1/24 0:00,2/28/27 0:00,51.2007,Hectares
106611048,CS,SD7579,402,1644849,UP2,1/1/24 0:00,12/31/28 0:00,14.6965,Hectares
106588276,CS,SD9261,8004,1650210,UP2,1/1/24 0:00,12/31/28 0:00,22.601,Hectares
106440951,CS,SD7323,4596,1654894,UP2,1/1/24 0:00,12/31/28 0:00,17.3295,Hectares
106770508,SFI23,SE1501,1904,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,0.3014,Hectares
122400320,SFI23,NY6750,1071,1795145,MOR1,7/1/24 0:00,6/30/27 0:00,25.8375,Hectares
117629893,CS,NY5236,1391,1739939,FG2,5/1/24 0:00,4/30/27 0:00,300,Metres
106204421,SFI Expanded Offer,SD5361,7743,1933690,BND1,12/1/24 0:00,11/30/27 0:00,330,Metres
106770508,SFI Expanded Offer,SE1300,9121,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,15.3128,Hectares
106798759,SFI Expanded Offer,SE0905,5926,1939789,UPL8,4/1/25 0:00,3/31/28 0:00,0.9096,Hectares
107646713,SFI Expanded Offer,SD9510,5379,1948084,CMOR1,2/1/25 0:00,1/31/28 0:00,3.8587,Hectares
106482246,SFI Expanded Offer,NY6828,5323,1946505,UPL1,12/1/24 0:00,11/30/27 0:00,35.0302,Hectares
106422050,SFI Expanded Offer,NY6436,5084,1942825,UPL1,2/1/25 0:00,1/31/28 0:00,130.0583,Hectares
115606530,SFI Expanded Offer,SD5985,8976,1976660,UPL7,2/1/25 0:00,1/31/28 0:00,11.3562,Hectares
200404934,SFI Expanded Offer,SD8643,7594,1983188,BND1,2/1/25 0:00,1/31/28 0:00,138,Metres
106549611,SFI Expanded Offer,NZ0634,7477,1960812,BND1,2/1/25 0:00,1/31/28 0:00,36,Metres
200684897,SFI Expanded Offer,NY6249,4355,1929705,UPL3,3/1/25 0:00,2/29/28 0:00,136.8841,Hectares
200941193,SFI Expanded Offer,NY8098,1125,1995913,CMOR1,3/1/25 0:00,2/29/28 0:00,42.9323,Hectares
106635319,SFI Expanded Offer,SD8558,776,1986915,BND1,3/1/25 0:00,2/29/28 0:00,84,Metres
106320912,SFI Expanded Offer,SD8827,5695,1998537,UPL1,3/1/25 0:00,2/29/28 0:00,1.6052,Hectares
201032505,SFI Expanded Offer,SD9461,460,2179166,UPL8,10/1/25 0:00,9/30/28 0:00,0.6314,Hectares
201086270,CS,NY6541,8673,2207518,WD9,1/1/25 0:00,12/31/26 0:00,16.47,Hectares
106505403,CS,SD7346,4799,990435,UP3,1/1/21 0:00,12/31/30 0:00,0.418,Hectares
106504721,CS,NY1424,3462,1057050,UP1,1/1/21 0:00,12/31/25 0:00,12.8235,Hectares
113755809,CS,SD8174,4719,1060454,UP1,1/1/21 0:00,12/31/25 0:00,22.043,Hectares
107264972,CS,NY7052,330,1454485,UP3,1/1/23 0:00,12/31/32 0:00,0.043,Hectares
121428499,CS,SD6251,2638,1455034,UP3,1/1/23 0:00,12/31/32 0:00,0.8531,Hectares
106310339,CS,SD6960,2888,1452775,UP3,1/1/23 0:00,12/31/32 0:00,80.4328,Hectares
106452558,CS,SD6250,8630,1455897,UP3,1/1/23 0:00,12/31/32 0:00,2.3756,Hectares
106745937,CS,SD9741,9682,1459141,GS16,1/1/23 0:00,12/31/25 0:00,2.0042,Hectares
106511194,CS,SE0415,3701,1453691,UP2,1/1/24 0:00,12/31/27 0:00,2.6444,Hectares
106549611,CS,NZ0233,3566,1460858,UP3,1/1/23 0:00,12/31/32 0:00,14.5724,Hectares
112179718,CS,NY6769,3010,1629259,UP3,1/1/24 0:00,12/31/33 0:00,248.2443,Hectares
112179718,CS,NY6668,6622,1629259,UP3,1/1/24 0:00,12/31/33 0:00,13.7883,Hectares
106204421,CS,SD5361,6542,1626247,UP3,1/1/24 0:00,12/31/33 0:00,4.2098,Hectares
200778286,CS,SD9319,8528,1643273,BN12,1/1/24 0:00,12/31/26 0:00,30,Metres
113813488,CS,SE1556,195,1592044,FG2,1/1/24 0:00,12/31/26 0:00,150,Metres
113438450,CS,NY8422,4322,1635734,GS6,1/1/24 0:00,12/31/28 0:00,0.24,Hectares
107002190,CS,SD5862,8087,1652005,FG2,1/1/24 0:00,12/31/26 0:00,150,Metres
106481018,CS,NU0902,8818,1635292,SP8,1/1/24 0:00,12/31/28 0:00,78.0127,Hectares
106770508,SFI23,SE1504,1605,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,7.9031,Hectares
107213798,SFI23,NY6448,4716,1690290,MOR1,2/1/24 0:00,1/31/27 0:00,373.2737,Hectares
106631996,SFI23,SE0809,9105,1702466,MOR1,3/1/24 0:00,2/28/27 0:00,3.7592,Hectares
106778436,SFI23,SD9661,2145,1693153,MOR1,6/1/24 0:00,5/31/27 0:00,23.9541,Hectares
106200859,SFI23,SD6162,3497,1797398,MOR1,7/1/24 0:00,6/30/27 0:00,4.5546,Hectares
106770508,SFI Expanded Offer,SE1105,9925,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,0.9411,Hectares
107243614,SFI Expanded Offer,NY7102,5489,1946400,UPL8,1/1/25 0:00,12/31/27 0:00,0.8856,Hectares
107243614,SFI Expanded Offer,NY7102,5489,1946400,BND1,1/1/25 0:00,12/31/27 0:00,295,Metres
106798759,SFI Expanded Offer,SE1006,4495,1939789,BND1,4/1/25 0:00,3/31/28 0:00,165,Metres
106812508,SFI Expanded Offer,SD8268,6694,1961512,BND1,3/1/25 0:00,2/29/28 0:00,141,Metres
106311944,SFI Expanded Offer,NY6945,7640,1935072,CMOR1,2/1/25 0:00,1/31/28 0:00,22.4199,Hectares
106795119,SFI Expanded Offer,SE0644,4823,1981235,UPL10,3/1/25 0:00,2/29/28 0:00,2.4337,Hectares
106550524,SFI Expanded Offer,SE1379,7077,1980345,CMOR1,2/1/25 0:00,1/31/28 0:00,50.8979,Hectares
106308119,SFI Expanded Offer,SK1981,4716,1959883,UPL7,3/1/25 0:00,2/29/28 0:00,8.587,Hectares
106245088,SFI Expanded Offer,SD5946,5618,2002331,UPL3,5/1/25 0:00,4/30/28 0:00,35.8086,Hectares
106320912,SFI Expanded Offer,SD8827,7896,1998537,UPL1,3/1/25 0:00,2/29/28 0:00,6.8667,Hectares
107608524,CS,SD6461,4404,2002570,SP8,1/1/25 0:00,12/31/29 0:00,7.095,Hectares
200891887,SFI Expanded Offer,SD8926,3816,2017819,CMOR1,5/1/25 0:00,4/30/28 0:00,3.8611,Hectares
107284475,CS,SE0414,8261,2181745,RP1,11/1/25 0:00,10/31/28 0:00,1,Units
106497562,CS,SD6357,9637,463610,UP3,1/1/18 0:00,12/31/27 0:00,69.6616,Hectares
106481018,CS,NU0901,5669,1259989,WD1,1/1/22 0:00,12/31/31 0:00,0.9047,Hectares
107016960,CS,SX7377,618,1303195,SP6,1/1/22 0:00,12/31/26 0:00,1.1599,Hectares
107161433,CS,SD6261,2222,1423344,UP3,1/1/23 0:00,12/31/32 0:00,130.6362,Hectares
106684080,CS,SD9884,5206,1444297,SP6,1/1/23 0:00,12/31/27 0:00,12.8139,Hectares
106310339,CS,SD6960,1153,1452775,UP3,1/1/23 0:00,12/31/32 0:00,33.9378,Hectares
106511194,CS,SE0415,2720,1453691,UP1,1/1/24 0:00,12/31/27 0:00,1.5131,Hectares
106511194,CS,SE0415,2812,1453691,UP1,1/1/24 0:00,12/31/27 0:00,1.8513,Hectares
106511194,CS,SE0415,3701,1453691,SP6,1/1/24 0:00,12/31/27 0:00,2.6444,Hectares
106438183,CS,NY5137,4321,1551709,SP6,1/1/24 0:00,12/31/28 0:00,1.3883,Hectares
107658024,CS,NY6867,8847,1536120,WT10,1/1/24 0:00,12/31/28 0:00,16.3348,Hectares
106311944,CS,NY6942,3371,1629481,SP8,1/1/24 0:00,12/31/28 0:00,2.2,Hectares
106311944,CS,NY6742,7196,1629481,UP3,1/1/24 0:00,12/31/33 0:00,41.0447,Hectares
200222718,CS,SD6719,269,1638284,SP6,1/1/24 0:00,12/31/28 0:00,1.9408,Hectares
122310753,CS,SD8785,4242,1648360,UP2,1/1/24 0:00,12/31/28 0:00,18.9049,Hectares
113438450,CS,NY8422,2744,1635734,UP6,1/1/24 0:00,12/31/28 0:00,15.8952,Hectares
106626626,SFI23,SD9723,5108,1658241,MOR1,12/1/23 0:00,11/30/26 0:00,0.3914,Hectares
106399687,CS,SD8314,3931,1639985,UP1,1/1/24 0:00,12/31/28 0:00,1.6271,Hectares
106399687,CS,SD8214,5366,1639985,OT6,1/1/24 0:00,12/31/28 0:00,12.649,Hectares
107002190,CS,SD5862,8364,1652005,GS9,1/1/24 0:00,12/31/28 0:00,8.7482,Hectares
106431507,SFI23,NY7890,6293,1679801,MOR1,1/1/24 0:00,12/31/26 0:00,0.5382,Hectares
200868230,CS,SD8824,397,1663869,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
106570993,SFI23,SE5590,4526,1713800,MOR1,5/1/24 0:00,4/30/27 0:00,61.0863,Hectares
106416520,SFI Expanded Offer,SK0374,8870,1933988,UPL10,11/1/24 0:00,10/31/27 0:00,0.2421,Hectares
106770508,SFI Expanded Offer,SE1205,1429,1956820,BND1,2/1/25 0:00,1/31/28 0:00,167,Metres
107243614,SFI Expanded Offer,NY7102,5489,1946400,UPL5,1/1/25 0:00,12/31/27 0:00,0.8856,Hectares
200440541,SFI Expanded Offer,SD6919,1371,1958960,UPL8,1/1/25 0:00,12/31/27 0:00,0.9054,Hectares
107646713,SFI Expanded Offer,SD9410,9436,1948084,CHRW2,2/1/25 0:00,1/31/28 0:00,264,Metres
106311944,SFI Expanded Offer,NY6945,5019,1935072,BND1,2/1/25 0:00,1/31/28 0:00,720,Metres
106311944,SFI Expanded Offer,NY6942,5758,1935072,CMOR1,2/1/25 0:00,1/31/28 0:00,0.7762,Hectares
106311944,SFI Expanded Offer,NY6943,1901,1935072,CMOR1,2/1/25 0:00,1/31/28 0:00,10.41,Hectares
106453218,SFI Expanded Offer,SD7359,7274,1803194,BND1,12/1/24 0:00,11/30/27 0:00,1515,Metres
106505403,SFI Expanded Offer,SD7347,6414,1952260,BND1,6/1/25 0:00,5/31/28 0:00,460,Metres
106505403,SFI Expanded Offer,SD7247,8194,1952260,BND1,6/1/25 0:00,5/31/28 0:00,890,Metres
106549611,SFI Expanded Offer,NZ0233,355,1960812,CMOR1,2/1/25 0:00,1/31/28 0:00,0.5091,Hectares
200022146,SFI Expanded Offer,SD7385,272,2006333,BND1,4/1/25 0:00,3/31/28 0:00,524,Metres
107215200,SFI Expanded Offer,SD7424,2282,2176425,UPL7,11/1/25 0:00,10/31/28 0:00,8.2019,Hectares
106499542,SFI Expanded Offer,NY7447,7945,2190416,CMOR1,10/1/25 0:00,9/30/28 0:00,11.5421,Hectares
200891887,SFI Expanded Offer,SD8925,750,2017819,UPL3,5/1/25 0:00,4/30/28 0:00,6.1834,Hectares
106760937,SFI Expanded Offer,SE0773,9403,2007858,UPL7,4/1/25 0:00,3/31/28 0:00,5.1363,Hectares
106282870,CS,SD7937,4604,1271808,UP2,1/1/22 0:00,12/31/26 0:00,13.5892,Hectares
106301657,CS,NZ0292,795,1394632,UP3,1/1/23 0:00,12/31/32 0:00,189.4354,Hectares
106247455,CS,NY7348,8410,1425321,WD12,1/1/23 0:00,12/31/32 0:00,7.8812,Hectares
106451432,CS,NY6148,6721,1450878,UP3,1/1/23 0:00,12/31/32 0:00,27.5714,Hectares
106778857,CS,SD8560,119,1459344,UP2,1/1/23 0:00,12/31/27 0:00,11.6,Hectares
200241697,CS,NT8313,760,1461829,UP6,1/1/22 0:00,12/31/26 0:00,251,Hectares
107658024,CS,NY7068,1361,1536120,SP6,1/1/24 0:00,12/31/28 0:00,13.3614,Hectares
106777015,CS,SD8460,222,1614337,SP6,1/1/24 0:00,12/31/28 0:00,9.66,Hectares
112179718,CS,NY6868,1992,1629259,UP5,1/1/24 0:00,12/31/28 0:00,10.4305,Hectares
112179718,CS,NY6769,3010,1629259,UP5,1/1/24 0:00,12/31/28 0:00,248.2443,Hectares
117629893,CS,NY5236,7927,1634465,LH1,1/1/24 0:00,12/31/28 0:00,13.773,Hectares
107692231,CS,SD6919,661,1637270,UP3,1/1/24 0:00,12/31/33 0:00,3.1506,Hectares
106323049,CS,SD7156,5054,1633345,UP1,1/1/24 0:00,12/31/28 0:00,3.1822,Hectares
106323049,CS,SD7159,4210,1633345,SP6,1/1/24 0:00,12/31/28 0:00,15.1272,Hectares
200778286,CS,SD9419,122,1643273,GS16,1/1/24 0:00,12/31/26 0:00,2.6949,Hectares
106697472,CS,SE1263,5608,1643467,UP2,1/1/24 0:00,12/31/28 0:00,7.5957,Hectares
106912690,CS,SD8225,3848,1644743,UP1,1/1/24 0:00,12/31/28 0:00,0.3582,Hectares
106588276,CS,SD9361,991,1650210,UP1,1/1/24 0:00,12/31/28 0:00,18.915,Hectares
107349347,SFI23,SD7191,5398,1677707,MOR1,12/1/23 0:00,11/30/26 0:00,11.7355,Hectares
111050507,SFI23,NY6550,5716,1677303,MOR1,1/1/24 0:00,12/31/26 0:00,10.348,Hectares
107179013,SFI23,SD6560,7690,1692644,MOR1,2/1/24 0:00,1/31/27 0:00,1.2103,Hectares
108132827,SFI23,SD9320,643,1707835,MOR1,3/1/24 0:00,2/28/27 0:00,53.9269,Hectares
106770508,SFI Expanded Offer,SE1604,4146,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,5.9716,Hectares
200424095,SFI Expanded Offer,SD7282,1028,1961400,UPL1,1/1/25 0:00,12/31/27 0:00,14.0465,Hectares
106798759,SFI Expanded Offer,SE0905,5704,1939789,BND1,4/1/25 0:00,3/31/28 0:00,186,Metres
107646713,SFI Expanded Offer,SE0416,1149,1948084,UPL1,2/1/25 0:00,1/31/28 0:00,0.4792,Hectares
107179013,SFI Expanded Offer,SD6661,3975,1961068,BND1,3/1/25 0:00,2/29/28 0:00,253,Metres
115606530,SFI Expanded Offer,SD5985,8976,1976660,BND1,2/1/25 0:00,1/31/28 0:00,416,Metres
106305991,SFI Expanded Offer,NY5553,6321,1985747,CMOR1,3/1/25 0:00,2/29/28 0:00,44.9619,Hectares
106499542,SFI Expanded Offer,NY7547,1165,2190416,UPL1,10/1/25 0:00,9/30/28 0:00,11.8111,Hectares
107559616,CS,SD5653,6830,2184490,FG2,11/1/25 0:00,10/31/28 0:00,100,Metres
106250623,CS,SK0470,2235,116844,UP3,1/1/16 0:00,12/31/25 0:00,30.13,Hectares
107012352,CS,SD3589,4255,307074,UP3,1/1/17 0:00,12/31/26 0:00,2.9093,Hectares
107157745,CS,SX6775,3535,1273319,WD7,1/1/22 0:00,12/31/26 0:00,1.2834,Hectares
106301657,CS,NZ0392,9251,1394632,SP3,1/1/23 0:00,12/31/27 0:00,26,Hectares
107089274,CS,NY8542,2467,1422600,UP3,1/1/23 0:00,12/31/32 0:00,28.2205,Hectares
106684080,CS,SD9884,5206,1444297,UP2,1/1/23 0:00,12/31/27 0:00,12.8139,Hectares
106452558,CS,SD6351,303,1455897,UP6,1/1/23 0:00,12/31/27 0:00,0.0229,Hectares
115527829,CS,SD9737,5880,1457745,UP1,1/1/23 0:00,12/31/27 0:00,0.5316,Hectares
115527829,CS,SD9737,5382,1457745,UP1,1/1/23 0:00,12/31/27 0:00,0.3131,Hectares
106573166,CS,SE0903,8352,1462727,UP6,1/1/23 0:00,12/31/27 0:00,12.0934,Hectares
200241697,CS,NT8312,4992,1461829,WD7,1/1/22 0:00,12/31/26 0:00,11.7247,Hectares
200241697,CS,NT8411,3466,1461829,WD9,1/1/22 0:00,12/31/26 0:00,0.31,Hectares
107658024,CS,NY6968,9920,1536120,GS13,1/1/24 0:00,12/31/28 0:00,6.0842,Hectares
106311944,CS,NY6843,9738,1629481,BN13,1/1/24 0:00,12/31/26 0:00,370,Metres
108719804,CS,SD6045,6881,1561381,BN12,1/1/24 0:00,12/31/26 0:00,10,Metres
106317109,CS,NY7653,2532,1639009,UP6,1/1/24 0:00,12/31/28 0:00,99.0912,Hectares
106177532,CS,NY6961,8639,1647347,SP6,1/1/24 0:00,12/31/28 0:00,8,Hectares
200683998,SFI23,SD5862,781,1658637,MOR1,3/1/24 0:00,2/28/27 0:00,8.834,Hectares
106778436,CS,SD9661,4874,1652429,SP6,1/1/24 0:00,12/31/28 0:00,4.3572,Hectares
106250996,CS,NY3924,2618,1517828,BN11,1/1/24 0:00,12/31/26 0:00,83,Metres
106481018,CS,NU1001,5365,1635292,SP3,1/1/24 0:00,12/31/28 0:00,2.5,Hectares
106494627,SFI23,SJ9998,6806,1658220,MOR1,2/1/24 0:00,1/31/27 0:00,38.0163,Hectares
106328464,SFI23,SD5657,3590,1687762,MOR1,2/1/24 0:00,1/31/27 0:00,96.0696,Hectares
107179013,SFI23,SD6659,2880,1692644,MOR1,2/1/24 0:00,1/31/27 0:00,232.825,Hectares
106538607,SFI23,SE1359,5513,1695772,MOR1,2/1/24 0:00,1/31/27 0:00,24.4078,Hectares
200868230,CS,SD8824,397,1663869,BN13,1/1/24 0:00,12/31/26 0:00,310,Metres
120797450,SFI Expanded Offer,SD7925,8121,1958740,UPL9,1/1/25 0:00,12/31/27 0:00,2.7333,Hectares
106340518,SFI Expanded Offer,SD6145,6181,1933776,CHRW3,1/1/25 0:00,12/31/27 0:00,128,Metres
106770508,SFI Expanded Offer,SE1300,8646,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,14.0176,Hectares
106770508,SFI Expanded Offer,SE1502,7564,1956820,UPL3,2/1/25 0:00,1/31/28 0:00,18.5501,Hectares
107646713,SFI Expanded Offer,SE0317,9761,1948084,BND1,2/1/25 0:00,1/31/28 0:00,280,Metres
107646713,SFI Expanded Offer,SD9410,9436,1948084,CMOR1,2/1/25 0:00,1/31/28 0:00,7.2606,Hectares
200108979,SFI Expanded Offer,NY7988,6473,1916592,UPL7,1/1/25 0:00,12/31/27 0:00,25.7556,Hectares
106308119,SFI Expanded Offer,SK1981,9204,1959883,UPL1,3/1/25 0:00,2/29/28 0:00,8.205,Hectares
111850140,SFI Expanded Offer,SD9327,4161,1982332,UPL2,3/1/25 0:00,2/29/28 0:00,0.8113,Hectares
106499542,SFI Expanded Offer,NY7447,8027,2190416,UPL1,10/1/25 0:00,9/30/28 0:00,0.5076,Hectares
106323049,SFI Expanded Offer,SD7156,7915,2008144,CMOR1,5/1/25 0:00,4/30/28 0:00,12.5613,Hectares
111936983,CS,SD7116,8361,306959,UP3,1/1/18 0:00,12/31/26 0:00,0.6097,Hectares
106505403,CS,SD7247,8194,990435,UP3,1/1/21 0:00,12/31/30 0:00,65.2883,Hectares
106468590,CS,NY7501,7603,1265113,UP6,1/1/22 0:00,12/31/26 0:00,18.5726,Hectares
200498005,CS,SD7396,7525,1273502,SP6,1/1/22 0:00,12/31/26 0:00,9.6939,Hectares
200725976,CS,NY3722,9588,1607407,UP3,1/1/24 0:00,12/31/33 0:00,29.5821,Hectares
200725976,CS,NY3722,9588,1607407,WD9,1/1/24 0:00,12/31/28 0:00,4,Hectares
106311944,CS,NY6942,3371,1629481,UP2,1/1/24 0:00,12/31/28 0:00,2.2,Hectares
106311944,CS,NY6843,3250,1629481,UP6,1/1/24 0:00,12/31/28 0:00,26.5379,Hectares
106311944,CS,NY6944,3019,1629481,UP2,1/1/24 0:00,12/31/28 0:00,11,Hectares
106179896,CS,SD7719,7954,1633545,BN5,1/1/24 0:00,12/31/26 0:00,181,Metres
117629893,CS,NY5236,8179,1634465,LH1,1/1/24 0:00,12/31/28 0:00,4.0991,Hectares
200222718,CS,SD6719,269,1638284,UP6,1/1/24 0:00,12/31/28 0:00,1.9408,Hectares
107626684,CS,NY7270,1479,1638677,UP3,1/1/24 0:00,12/31/33 0:00,28.7367,Hectares
122400320,CS,NY6749,1557,1638821,UP2,1/1/24 0:00,12/31/28 0:00,153.75,Hectares
120583203,CS,SD7694,6341,1647082,SP6,1/1/24 0:00,12/31/28 0:00,2.1847,Hectares
200778286,CS,SD9319,8528,1643273,SP6,1/1/24 0:00,12/31/28 0:00,6.954,Hectares
200778286,CS,SD9419,512,1643273,FG12,1/1/24 0:00,12/31/26 0:00,3,Units
107252284,CS,NY7702,6540,1643093,BN11,1/1/24 0:00,12/31/26 0:00,40,Metres
200846153,CS,NY9041,3436,1649975,BN12,1/1/24 0:00,12/31/26 0:00,100,Metres
107002145,CS,NY4700,9709,1642072,FG2,1/1/24 0:00,12/31/26 0:00,20,Metres
108997457,CS,SD4493,2413,1647822,FG12,1/1/24 0:00,12/31/26 0:00,1,Units
108997457,CS,SD4493,2413,1647822,FG2,1/1/24 0:00,12/31/26 0:00,810,Metres
200108979,SFI23,NY7989,9944,1662486,MOR1,11/1/23 0:00,10/31/26 0:00,49.08,Hectares
113438450,CS,NY8024,6326,1635734,UP3,1/1/24 0:00,12/31/33 0:00,19.85,Hectares
112944155,SFI23,SD7185,782,1662870,MOR1,11/1/23 0:00,10/31/26 0:00,4.1991,Hectares
106431507,SFI23,NY7990,9478,1679801,MOR1,1/1/24 0:00,12/31/26 0:00,0.0458,Hectares
106431507,SFI23,NY7990,9378,1679801,MOR1,1/1/24 0:00,12/31/26 0:00,0.0128,Hectares
106505403,SFI23,SD7347,7805,1668305,MOR1,1/1/24 0:00,12/31/26 0:00,1.4321,Hectares
106770508,SFI23,SE1500,624,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,4.4733,Hectares
106770508,SFI23,SE1205,2932,1665214,MOR1,3/1/24 0:00,2/28/27 0:00,1.0387,Hectares
106242245,SFI23,SD8428,5688,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,20.0625,Hectares
106242245,SFI23,SD8529,1423,1690184,MOR1,4/1/24 0:00,3/31/27 0:00,29.8111,Hectares
